Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
20000000,-1.3,-109.01,5.6,13.34,-35.4,35.8,-80.9
20176990,-1.31,-109.57,5.6,13.3,-35,35.4,-80.9
20353980,-1.32,-109.94,5.6,13.19,-34.7,35.2,-80.8
20530972,-1.31,-110.54,5.6,13.24,-34.4,34.8,-80.8
20707962,-1.31,-111.03,5.5,13.3,-34.1,34.5,-80.8
20884952,-1.31,-111.54,5.5,13.29,-33.7,34.2,-80.8
21061944,-1.31,-111.96,5.5,13.28,-33.5,33.9,-80.7
21238934,-1.3,-112.5,5.4,13.4,-33.1,33.6,-80.8
21415924,-1.3,-112.99,5.4,13.35,-32.8,33.3,-80.7
21592916,-1.3,-113.4,5.3,13.44,-32.6,33,-80.7
21769906,-1.29,-113.96,5.3,13.46,-32.2,32.7,-80.7
21946896,-1.31,-114.38,5.3,13.3,-32,32.4,-80.6
22123888,-1.3,-114.91,5.3,13.37,-31.7,32.1,-80.6
22300878,-1.3,-115.37,5.2,13.39,-31.4,31.8,-80.6
22477868,-1.31,-115.83,5.2,13.27,-31.1,31.5,-80.4
22654860,-1.3,-116.26,5.2,13.37,-30.8,31.3,-80.5
22831850,-1.31,-116.75,5.2,13.33,-30.6,31,-80.4
23008840,-1.3,-117.2,5.1,13.35,-30.3,30.7,-80.4
23185832,-1.29,-117.61,5.1,13.5,-30,30.5,-80.5
23362822,-1.29,-118.03,5,13.45,-29.8,30.2,-80.4
23539812,-1.29,-118.47,5,13.44,-29.5,30,-80.3
23716804,-1.3,-118.82,5,13.38,-29.3,29.8,-80.3
23893794,-1.31,-119.32,5,13.33,-29,29.5,-80.2
24070784,-1.29,-119.73,5,13.45,-28.8,29.2,-80.2
24247776,-1.28,-120.3,4.9,13.6,-28.5,28.9,-80.3
24424766,-1.31,-120.65,5,13.33,-28.3,28.7,-80.1
24601756,-1.3,-120.91,4.9,13.39,-28.1,28.6,-80.1
24778748,-1.32,-121.42,5,13.22,-27.8,28.3,-79.9
24955738,-1.3,-121.71,4.9,13.37,-27.7,28.1,-80
25132728,-1.31,-122.13,4.9,13.31,-27.4,27.9,-79.9
25309720,-1.3,-122.59,4.9,13.38,-27.2,27.6,-79.9
25486710,-1.3,-122.93,4.8,13.42,-27,27.4,-79.9
25663700,-1.3,-123.4,4.8,13.43,-26.7,27.2,-79.8
25840692,-1.3,-123.67,4.8,13.41,-26.6,27,-79.8
26017682,-1.29,-124.15,4.7,13.47,-26.3,26.7,-79.8
26194672,-1.3,-124.56,4.8,13.34,-26.1,26.5,-79.6
26371664,-1.31,-125.01,4.8,13.28,-25.8,26.3,-79.5
26548654,-1.31,-125.3,4.8,13.29,-25.7,26.1,-79.5
26725644,-1.29,-125.75,4.7,13.49,-25.4,25.9,-79.6
26902636,-1.29,-126.15,4.7,13.49,-25.2,25.6,-79.5
27079626,-1.31,-126.52,4.7,13.3,-25,25.5,-79.3
27256616,-1.3,-126.9,4.7,13.35,-24.8,25.2,-79.3
27433608,-1.31,-127.24,4.7,13.26,-24.6,25.1,-79.2
27610598,-1.3,-127.51,4.6,13.36,-24.5,24.9,-79.3
27787588,-1.31,-127.89,4.6,13.31,-24.3,24.7,-79.2
27964580,-1.3,-128.22,4.6,13.37,-24.1,24.5,-79.2
28141570,-1.29,-128.61,4.6,13.46,-23.9,24.3,-79.2
28318560,-1.29,-129.02,4.5,13.52,-23.7,24.1,-79.2
28495552,-1.29,-129.42,4.5,13.45,-23.5,23.9,-79
28672542,-1.29,-129.74,4.5,13.5,-23.3,23.7,-79
28849532,-1.29,-130.1,4.5,13.47,-23.1,23.5,-79
29026524,-1.28,-130.47,4.5,13.56,-22.9,23.3,-79
29203514,-1.29,-130.89,4.5,13.46,-22.7,23.1,-78.8
29380504,-1.29,-131.26,4.5,13.48,-22.5,22.9,-78.8
29557496,-1.3,-131.69,4.5,13.38,-22.3,22.7,-78.6
29734486,-1.29,-132.06,4.4,13.47,-22.1,22.5,-78.6
29911476,-1.29,-132.41,4.4,13.49,-21.9,22.3,-78.6
30088468,-1.3,-132.78,4.4,13.38,-21.7,22.2,-78.4
30265458,-1.31,-133.17,4.5,13.24,-21.5,22,-78.2
30442448,-1.3,-133.64,4.4,13.36,-21.3,21.7,-78.2
30619440,-1.3,-134.04,4.4,13.34,-21.1,21.5,-78.2
30796430,-1.32,-134.51,4.4,13.2,-20.8,21.3,-77.9
30973420,-1.33,-134.88,4.5,13.05,-20.6,21.1,-77.7
31150412,-1.35,-135.28,4.5,12.92,-20.4,20.9,-77.5
31327402,-1.36,-135.76,4.6,12.77,-20.2,20.7,-77.3
31504392,-1.38,-136.22,4.6,12.66,-19.9,20.5,-77.1
31681384,-1.38,-136.67,4.6,12.61,-19.7,20.2,-76.9
31858374,-1.43,-137.2,4.7,12.15,-19.4,20,-76.3
32035364,-1.5,-137.73,5,11.59,-19.2,19.8,-75.5
32212356,-1.55,-138.26,5.1,11.25,-18.9,19.6,-74.9
32389346,-1.63,-138.39,5.4,10.67,-18.8,19.6,-74.1
32566336,-1.71,-138.51,5.6,10.2,-18.7,19.5,-73.4
32743328,-1.79,-138.72,5.8,9.75,-18.6,19.5,-72.6
32920318,-1.85,-138.79,6,9.45,-18.6,19.5,-72
33097308,-1.91,-138.8,6.2,9.15,-18.5,19.6,-71.4
33274300,-1.96,-138.88,6.4,8.9,-18.5,19.6,-70.9
33451290,-2.06,-138.41,6.7,8.47,-18.7,19.9,-70.2
33628280,-2.14,-138.11,7,8.16,-18.8,20.1,-69.6
33805272,-2.24,-137.73,7.3,7.81,-19,20.3,-68.8
33982262,-2.18,-137.11,7.2,8,-19.3,20.6,-69.5
34159252,-2.12,-136.41,7,8.25,-19.7,20.9,-70.4
34336244,-2.06,-135.74,6.9,8.48,-20,21.1,-71.1
34513234,-1.95,-135.55,6.5,8.94,-20.1,21.2,-72.1
34690224,-1.83,-135.27,6.1,9.54,-20.3,21.2,-73.2
34867216,-1.73,-134.95,5.8,10.05,-20.5,21.3,-74.2
35044206,-1.62,-135.5,5.4,10.75,-20.2,21,-75
35221196,-1.54,-136.07,5.1,11.29,-20,20.6,-75.6
35398188,-1.43,-136.59,4.8,12.15,-19.7,20.3,-76.4
35575178,-1.41,-137.11,4.7,12.31,-19.5,20,-76.5
35752168,-1.38,-137.53,4.5,12.65,-19.3,19.8,-76.7
35929160,-1.35,-138.14,4.4,12.9,-19,19.5,-76.8
36106150,-1.34,-138.61,4.4,13.02,-18.8,19.3,-76.8
36283140,-1.34,-139.07,4.4,13.03,-18.5,19,-76.7
36460132,-1.33,-139.41,4.3,13.1,-18.4,18.9,-76.7
36637122,-1.32,-139.83,4.3,13.21,-18.2,18.7,-76.7
36814112,-1.32,-140.16,4.3,13.22,-18,18.5,-76.6
36991104,-1.31,-140.59,4.2,13.28,-17.8,18.3,-76.6
37168094,-1.31,-140.92,4.2,13.27,-17.6,18.1,-76.5
37345084,-1.31,-141.2,4.2,13.3,-17.5,18,-76.4
37522076,-1.29,-141.53,4.1,13.53,-17.3,17.8,-76.6
37699066,-1.3,-141.83,4.2,13.44,-17.2,17.7,-76.4
37876056,-1.31,-142.12,4.2,13.29,-17,17.6,-76.2
38053048,-1.29,-142.52,4.1,13.49,-16.9,17.4,-76.2
38230038,-1.3,-142.76,4.1,13.42,-16.7,17.2,-76.1
38407028,-1.31,-143.03,4.2,13.33,-16.6,17.1,-75.9
38584020,-1.3,-143.27,4.1,13.38,-16.5,17,-75.9
38761010,-1.3,-143.56,4.1,13.37,-16.4,16.9,-75.8
38938000,-1.31,-143.82,4.1,13.34,-16.2,16.8,-75.7
39114992,-1.3,-144.03,4.1,13.43,-16.1,16.6,-75.7
39291982,-1.3,-144.26,4.1,13.4,-16,16.5,-75.6
39468972,-1.3,-144.6,4.1,13.43,-15.9,16.4,-75.5
39645964,-1.3,-144.94,4.1,13.43,-15.7,16.2,-75.4
39822954,-1.29,-145.15,4.1,13.47,-15.6,16.1,-75.4
39999944,-1.29,-145.42,4.1,13.47,-15.5,16,-75.3
40176936,-1.3,-145.66,4.1,13.4,-15.4,15.9,-75.1
40353926,-1.3,-145.91,4.1,13.4,-15.2,15.8,-75
40530916,-1.3,-146.22,4.1,13.37,-15.1,15.6,-74.9
40707908,-1.3,-146.47,4.1,13.36,-15,15.5,-74.8
40884898,-1.3,-146.76,4.1,13.36,-14.8,15.4,-74.6
41061888,-1.31,-147.01,4.1,13.31,-14.7,15.3,-74.5
41238880,-1.3,-147.18,4.1,13.36,-14.6,15.2,-74.5
41415870,-1.3,-147.37,4.1,13.39,-14.5,15.1,-74.4
41592860,-1.31,-147.67,4.1,13.24,-14.4,15,-74.1
41769852,-1.29,-147.92,4,13.45,-14.3,14.8,-74.3
41946842,-1.3,-148.19,4.1,13.34,-14.2,14.7,-74
42123832,-1.3,-148.4,4,13.37,-14.1,14.6,-74
42300824,-1.3,-148.62,4,13.42,-14,14.5,-74
42477814,-1.31,-148.81,4,13.32,-13.9,14.4,-73.7
42654804,-1.31,-149.12,4,13.33,-13.7,14.3,-73.6
42831796,-1.29,-149.28,4,13.46,-13.7,14.2,-73.7
43008786,-1.31,-149.58,4.1,13.25,-13.5,14.1,-73.3
43185776,-1.31,-149.82,4.1,13.24,-13.4,14,-73.2
43362768,-1.31,-150.05,4,13.29,-13.3,13.9,-73.1
43539758,-1.31,-150.3,4,13.28,-13.2,13.8,-73
43716748,-1.32,-150.48,4.1,13.18,-13.1,13.7,-72.8
43893740,-1.31,-150.83,4,13.27,-12.9,13.5,-72.7
44070730,-1.31,-151.04,4,13.26,-12.8,13.4,-72.6
44247720,-1.32,-151.21,4.1,13.14,-12.8,13.4,-72.4
44424712,-1.32,-151.54,4,13.19,-12.6,13.2,-72.2
44601702,-1.32,-151.72,4,13.14,-12.5,13.2,-72.1
44778692,-1.33,-151.93,4.1,13.06,-12.4,13.1,-71.9
44955684,-1.32,-152.14,4,13.18,-12.3,13,-71.9
45132674,-1.33,-152.41,4,13.09,-12.2,12.9,-71.6
45309664,-1.33,-152.68,4.1,13.04,-12.1,12.7,-71.4
45486656,-1.33,-152.94,4,13.06,-12,12.6,-71.3
45663646,-1.34,-153.21,4.1,12.98,-11.8,12.5,-71
45840636,-1.34,-153.49,4.1,12.94,-11.7,12.4,-70.8
46017628,-1.37,-153.76,4.1,12.73,-11.6,12.3,-70.3
46194618,-1.35,-154.01,4.1,12.86,-11.5,12.2,-70.4
46371608,-1.35,-154.28,4.1,12.87,-11.3,12.1,-70.2
46548600,-1.36,-154.49,4.1,12.76,-11.2,12,-69.9
46725590,-1.36,-154.72,4.1,12.77,-11.1,11.9,-69.7
46902580,-1.38,-155.03,4.2,12.59,-11,11.8,-69.3
47079572,-1.38,-155.32,4.1,12.64,-10.9,11.6,-69.1
47256562,-1.38,-155.66,4.1,12.62,-10.7,11.5,-68.8
47433552,-1.39,-155.97,4.2,12.51,-10.6,11.4,-68.4
47610544,-1.39,-156.32,4.2,12.48,-10.4,11.2,-68.1
47787534,-1.41,-156.57,4.2,12.32,-10.3,11.1,-67.7
47964524,-1.43,-156.81,4.3,12.2,-10.2,11,-67.3
48141516,-1.45,-157.17,4.3,12.05,-10,10.9,-66.7
48318506,-1.47,-157.45,4.4,11.84,-9.9,10.8,-66.1
48495496,-1.5,-157.79,4.5,11.64,-9.7,10.7,-65.4
48672488,-1.52,-158.08,4.5,11.45,-9.6,10.6,-64.8
48849478,-1.57,-158.34,4.7,11.11,-9.5,10.6,-63.8
49026468,-1.61,-158.61,4.8,10.83,-9.4,10.5,-62.9
49203460,-1.64,-158.96,4.9,10.62,-9.2,10.4,-62.1
49380450,-1.68,-159.02,5,10.35,-9.2,10.4,-61.4
49557440,-1.73,-159.26,5.1,10.08,-9.1,10.4,-60.5
49734432,-1.76,-159.34,5.2,9.88,-9,10.4,-59.9
49911422,-1.8,-159.54,5.3,9.68,-8.9,10.4,-59.1
50088412,-1.82,-159.63,5.4,9.56,-8.9,10.4,-58.7
50265404,-1.86,-159.7,5.5,9.4,-8.8,10.4,-58.2
50442394,-1.89,-159.83,5.6,9.23,-8.8,10.4,-57.5
50619384,-1.93,-159.92,5.7,9.05,-8.7,10.4,-56.9
50796376,-1.96,-160.05,5.8,8.92,-8.7,10.4,-56.3
50973366,-2.02,-160.21,6,8.65,-8.6,10.5,-55.3
51150356,-2.07,-160.35,6.1,8.44,-8.5,10.5,-54.4
51327348,-2.12,-160.44,6.3,8.23,-8.5,10.5,-53.6
51504338,-2.2,-160.44,6.5,7.95,-8.5,10.7,-52.6
51681328,-2.27,-160.36,6.7,7.71,-8.5,10.8,-51.9
51858320,-2.33,-160.26,6.9,7.49,-8.5,11,-51.2
52035310,-2.39,-159.77,7,7.33,-8.7,11.2,-51.2
52212300,-2.45,-159.24,7.2,7.15,-9,11.5,-51.1
52389292,-2.49,-158.73,7.4,7.02,-9.2,11.8,-51.3
52566282,-2.47,-158.22,7.3,7.07,-9.4,11.9,-52.1
52743272,-2.46,-157.69,7.3,7.11,-9.7,12.1,-52.9
52920264,-2.44,-156.98,7.3,7.17,-10,12.3,-54
53097254,-2.39,-156.54,7.1,7.31,-10.2,12.4,-55
53274244,-2.36,-156.1,7,7.42,-10.4,12.5,-55.9
53451236,-2.31,-155.66,6.9,7.55,-10.6,12.6,-56.8
53628226,-2.21,-155.31,6.6,7.89,-10.8,12.6,-58.3
53805216,-2.12,-154.9,6.4,8.25,-11,12.7,-59.9
53982208,-2.02,-154.57,6.1,8.64,-11.1,12.7,-61.3
54159198,-1.92,-154.85,5.8,9.11,-11,12.4,-62.4
54336188,-1.83,-155.06,5.5,9.55,-10.9,12.2,-63.3
54513180,-1.72,-155.28,5.2,10.13,-10.8,12,-64.5
54690170,-1.66,-155.72,5,10.47,-10.7,11.8,-64.9
54867160,-1.63,-156.2,4.9,10.71,-10.4,11.5,-65
55044152,-1.56,-156.62,4.7,11.17,-10.3,11.3,-65.5
55221142,-1.53,-157.03,4.6,11.35,-10.1,11.1,-65.5
55398132,-1.5,-157.45,4.5,11.59,-9.9,10.9,-65.6
55575124,-1.48,-157.83,4.4,11.78,-9.7,10.7,-65.6
55752114,-1.46,-158.14,4.4,11.91,-9.6,10.5,-65.6
55929104,-1.45,-158.43,4.3,12.03,-9.5,10.4,-65.5
56106096,-1.43,-158.77,4.3,12.16,-9.3,10.2,-65.4
56283086,-1.42,-159.09,4.2,12.3,-9.2,10.1,-65.4
56460076,-1.42,-159.45,4.2,12.24,-9,9.9,-64.9
56637068,-1.42,-159.79,4.2,12.27,-8.8,9.8,-64.6
56814058,-1.41,-160.07,4.2,12.32,-8.7,9.7,-64.4
56991048,-1.41,-160.35,4.2,12.35,-8.6,9.6,-64.1
57168040,-1.41,-160.62,4.2,12.38,-8.5,9.4,-63.9
57345030,-1.4,-160.93,4.1,12.43,-8.3,9.3,-63.6
57522020,-1.4,-161.1,4.1,12.45,-8.3,9.2,-63.5
57699012,-1.39,-161.3,4.1,12.55,-8.2,9.1,-63.4
57876002,-1.39,-161.59,4.1,12.5,-8,9,-63
58052992,-1.39,-161.85,4.1,12.55,-7.9,8.9,-62.8
58229984,-1.39,-162.09,4.1,12.52,-7.8,8.8,-62.4
58406974,-1.38,-162.27,4.1,12.57,-7.7,8.8,-62.3
58583964,-1.39,-162.48,4.1,12.48,-7.7,8.7,-61.8
58760956,-1.39,-162.74,4.1,12.53,-7.5,8.6,-61.6
58937946,-1.39,-163.02,4.1,12.51,-7.4,8.5,-61.2
59114936,-1.39,-163.25,4.1,12.54,-7.3,8.4,-60.9
59291928,-1.38,-163.5,4.1,12.59,-7.2,8.3,-60.6
59468918,-1.38,-163.75,4,12.6,-7.1,8.2,-60.3
59645908,-1.38,-163.93,4,12.63,-7,8.1,-60.1
59822900,-1.38,-164.17,4,12.63,-6.9,8,-59.7
59999890,-1.38,-164.38,4,12.64,-6.8,7.9,-59.4
60176880,-1.38,-164.62,4,12.58,-6.7,7.8,-58.9
60353872,-1.39,-164.84,4,12.56,-6.6,7.8,-58.5
60530862,-1.39,-165.01,4.1,12.53,-6.5,7.7,-58.2
60707852,-1.39,-165.22,4.1,12.52,-6.4,7.6,-57.8
60884844,-1.39,-165.46,4.1,12.5,-6.3,7.5,-57.3
61061834,-1.4,-165.73,4.1,12.47,-6.2,7.4,-56.8
61238824,-1.38,-166.01,4,12.59,-6.1,7.3,-56.5
61415816,-1.39,-166.28,4,12.54,-6,7.2,-55.9
61592806,-1.4,-166.51,4.1,12.48,-5.9,7.1,-55.3
61769796,-1.4,-166.72,4.1,12.4,-5.8,7.1,-54.7
61946788,-1.4,-167.01,4.1,12.42,-5.7,7,-54.2
62123778,-1.42,-167.23,4.1,12.27,-5.6,6.9,-53.4
62300768,-1.42,-167.49,4.1,12.29,-5.4,6.8,-52.9
62477760,-1.42,-167.78,4.1,12.23,-5.3,6.7,-52.1
62654750,-1.44,-168.03,4.2,12.11,-5.2,6.7,-51.3
62831740,-1.44,-168.21,4.2,12.12,-5.1,6.6,-50.9
63008732,-1.44,-168.51,4.2,12.09,-5,6.5,-50.1
63185722,-1.47,-168.71,4.3,11.85,-4.9,6.5,-49
63362712,-1.49,-168.97,4.3,11.68,-4.8,6.5,-48
63539704,-1.51,-169.26,4.4,11.51,-4.7,6.4,-46.8
63716694,-1.53,-169.5,4.4,11.37,-4.6,6.4,-45.8
63893684,-1.55,-169.68,4.5,11.25,-4.5,6.3,-45
64070676,-1.57,-169.93,4.5,11.11,-4.4,6.3,-43.9
64247666,-1.58,-170.05,4.6,11.01,-4.3,6.3,-43.3
64424656,-1.62,-170.19,4.7,10.76,-4.3,6.3,-42.3
64601648,-1.64,-170.31,4.7,10.65,-4.2,6.3,-41.6
64778638,-1.65,-170.5,4.8,10.56,-4.1,6.3,-40.8
64955628,-1.66,-170.59,4.8,10.48,-4.1,6.3,-40.3
65132620,-1.68,-170.81,4.9,10.35,-4,6.3,-39.3
65309610,-1.69,-170.9,4.9,10.3,-3.9,6.3,-38.9
65486600,-1.71,-171.06,4.9,10.19,-3.9,6.3,-38.1
65663592,-1.72,-171.16,5,10.15,-3.8,6.3,-37.7
65840582,-1.74,-171.32,5,10.03,-3.8,6.3,-36.8
66017572,-1.75,-171.49,5.1,9.95,-3.7,6.3,-36.1
66194564,-1.77,-171.7,5.1,9.86,-3.6,6.2,-35.2
66371554,-1.79,-171.89,5.2,9.74,-3.5,6.2,-34.2
66548544,-1.82,-172.05,5.2,9.6,-3.4,6.3,-33.3
66725536,-1.83,-172.25,5.3,9.54,-3.3,6.2,-32.5
66902526,-1.86,-172.35,5.3,9.4,-3.3,6.3,-31.7
67079516,-1.89,-172.4,5.4,9.25,-3.3,6.3,-31.2
67256508,-1.91,-172.49,5.5,9.13,-3.2,6.4,-30.5
67433498,-1.95,-172.66,5.6,8.95,-3.2,6.4,-29.5
67610488,-1.98,-172.85,5.7,8.81,-3.1,6.5,-28.4
67787480,-2.01,-173.02,5.8,8.7,-3,6.5,-27.6
67964470,-2.04,-173.07,5.9,8.54,-3,6.6,-26.9
68141460,-2.07,-173.15,6,8.41,-3,6.7,-26.3
68318452,-2.11,-173.25,6.1,8.28,-2.9,6.7,-25.6
68495442,-2.15,-173.17,6.2,8.12,-2.9,6.8,-25.4
68672432,-2.19,-173.13,6.3,7.97,-3,7,-25.1
68849424,-2.23,-173.09,6.4,7.83,-3,7.1,-24.9
69026414,-2.27,-172.97,6.5,7.71,-3,7.2,-24.9
69203404,-2.3,-172.89,6.6,7.58,-3.1,7.3,-24.8
69380396,-2.33,-172.78,6.7,7.5,-3.1,7.4,-24.8
69557386,-2.35,-172.6,6.7,7.45,-3.2,7.5,-25.2
69734376,-2.38,-172.46,6.8,7.35,-3.2,7.6,-25.3
69911368,-2.4,-172.22,6.9,7.28,-3.3,7.7,-25.8
70088358,-2.41,-172,6.9,7.25,-3.4,7.7,-26.3
70265348,-2.42,-171.82,6.9,7.24,-3.5,7.8,-26.8
70442340,-2.43,-171.61,7,7.2,-3.6,7.9,-27.3
70619330,-2.43,-171.39,7,7.18,-3.7,7.9,-27.8
70796320,-2.43,-171.16,7,7.19,-3.8,8,-28.5
70973312,-2.43,-170.91,7,7.21,-3.9,8,-29.2
71150302,-2.41,-170.7,7,7.24,-4,8,-29.8
71327292,-2.41,-170.5,6.9,7.26,-4.1,8,-30.5
71504284,-2.4,-170.23,6.9,7.3,-4.2,8.1,-31.3
71681274,-2.36,-169.97,6.8,7.41,-4.3,8,-32.4
71858264,-2.34,-169.65,6.7,7.48,-4.4,8.1,-33.4
72035256,-2.3,-169.33,6.6,7.6,-4.6,8.1,-34.7
72212246,-2.24,-169.16,6.5,7.79,-4.7,8,-35.8
72389236,-2.19,-169.07,6.3,7.97,-4.7,7.9,-36.6
72566228,-2.13,-168.93,6.2,8.19,-4.8,7.8,-37.8
72743218,-2.06,-168.92,6,8.46,-4.8,7.6,-38.7
72920208,-2,-169.01,5.8,8.74,-4.7,7.5,-39.4
73097200,-1.93,-169.08,5.6,9.04,-4.7,7.3,-40.2
73274190,-1.88,-169.26,5.4,9.29,-4.6,7.1,-40.6
73451180,-1.81,-169.39,5.2,9.62,-4.6,7,-41.2
73628172,-1.77,-169.53,5.1,9.85,-4.5,6.8,-41.5
73805162,-1.73,-169.83,5,10.09,-4.4,6.7,-41.4
73982152,-1.68,-170.17,4.9,10.36,-4.3,6.5,-41.2
74159144,-1.63,-170.41,4.7,10.66,-4.2,6.3,-41.3
74336134,-1.61,-170.73,4.6,10.82,-4,6.1,-40.8
74513124,-1.59,-170.94,4.6,10.94,-3.9,6.1,-40.5
74690116,-1.56,-171.23,4.5,11.19,-3.8,5.9,-40.2
74867106,-1.54,-171.51,4.4,11.32,-3.7,5.8,-39.6
75044096,-1.52,-171.84,4.4,11.43,-3.5,5.6,-38.8
75221088,-1.49,-172.15,4.3,11.66,-3.4,5.5,-38.3
75398078,-1.49,-172.41,4.3,11.68,-3.3,5.4,-37.5
75575068,-1.48,-172.63,4.3,11.75,-3.2,5.3,-36.8
75752060,-1.47,-172.9,4.2,11.83,-3.1,5.2,-36
75929050,-1.46,-173.16,4.2,11.93,-3,5.1,-35.2
76106040,-1.45,-173.37,4.2,12,-2.9,5.1,-34.5
76283032,-1.44,-173.66,4.1,12.09,-2.8,5,-33.5
76460022,-1.44,-173.93,4.1,12.12,-2.6,4.9,-32.5
76637012,-1.42,-174.16,4.1,12.25,-2.5,4.8,-31.8
76814004,-1.42,-174.42,4.1,12.26,-2.4,4.8,-30.6
76990994,-1.42,-174.62,4.1,12.28,-2.3,4.7,-29.7
77167984,-1.42,-174.89,4.1,12.3,-2.2,4.6,-28.6
77344976,-1.41,-175.1,4.1,12.34,-2.1,4.6,-27.6
77521966,-1.4,-175.35,4,12.4,-2,4.5,-26.5
77698956,-1.4,-175.59,4,12.46,-1.9,4.4,-25.5
77875948,-1.38,-175.77,4,12.57,-1.8,4.4,-24.7
