Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
78052938,-1.39,-176,4,12.54,-1.7,4.4,-23.5
78229928,-1.39,-176.23,4,12.52,-1.6,4.3,-22.3
78406920,-1.4,-176.51,4,12.42,-1.5,4.3,-20.6
78583910,-1.4,-176.68,4,12.42,-1.4,4.3,-19.6
78760900,-1.4,-176.91,4,12.44,-1.3,4.2,-18.4
78937892,-1.39,-177.09,4,12.49,-1.3,4.2,-17.5
79114882,-1.41,-177.38,4,12.39,-1.1,4.2,-15.7
79291872,-1.4,-177.56,4,12.4,-1.1,4.2,-14.7
79468864,-1.41,-177.8,4.1,12.33,-1,4.2,-13.2
79645854,-1.42,-178.02,4.1,12.29,-0.9,4.2,-11.9
79822844,-1.41,-178.28,4.1,12.31,-0.7,4.1,-10.4
79999836,-1.42,-178.5,4.1,12.23,-0.6,4.1,-9
80176826,-1.44,-178.76,4.1,12.09,-0.5,4.2,-7.4
80353816,-1.45,-178.96,4.2,12.03,-0.4,4.2,-6.2
80530808,-1.47,-179.2,4.2,11.86,-0.3,4.2,-4.7
80707798,-1.48,-179.35,4.2,11.79,-0.3,4.2,-3.8
80884788,-1.49,-179.52,4.3,11.67,-0.2,4.3,-2.8
81061780,-1.5,-179.74,4.3,11.61,-0.1,4.3,-1.5
81238770,-1.52,-179.95,4.4,11.48,0,4.4,-0.3
81415760,-1.53,179.97,4.4,11.42,0,4.4,0.1
81592752,-1.53,179.81,4.4,11.37,0.1,4.4,1
81769742,-1.55,179.6,4.5,11.23,0.2,4.5,2.2
81946732,-1.56,179.46,4.5,11.17,0.2,4.5,3
82123724,-1.58,179.28,4.5,11.03,0.3,4.5,3.9
82300714,-1.6,179.13,4.6,10.87,0.4,4.6,4.7
82477704,-1.61,178.92,4.6,10.8,0.5,4.7,5.7
82654696,-1.64,178.73,4.7,10.63,0.5,4.7,6.6
82831686,-1.65,178.61,4.7,10.59,0.6,4.8,7.3
83008676,-1.66,178.49,4.8,10.5,0.7,4.8,7.8
83185668,-1.68,178.31,4.8,10.37,0.7,4.9,8.6
83362658,-1.7,178.12,4.9,10.24,0.8,4.9,9.5
83539648,-1.73,177.98,5,10.08,0.9,5,10
83716640,-1.76,177.82,5,9.92,0.9,5.1,10.6
83893630,-1.78,177.75,5.1,9.79,1,5.2,10.7
84070620,-1.81,177.63,5.2,9.64,1,5.3,11.1
84247612,-1.83,177.55,5.2,9.53,1.1,5.4,11.4
84424602,-1.87,177.47,5.4,9.35,1.1,5.5,11.5
84601592,-1.89,177.49,5.4,9.24,1.1,5.5,11.3
84778584,-1.91,177.4,5.5,9.14,1.1,5.6,11.6
84955574,-1.94,177.44,5.6,8.98,1.1,5.7,11.2
85132564,-1.96,177.45,5.6,8.89,1.1,5.7,11
85309556,-1.99,177.46,5.7,8.78,1.1,5.8,10.8
85486546,-2.01,177.5,5.8,8.69,1.1,5.9,10.6
85663536,-2.03,177.44,5.8,8.58,1.1,5.9,10.7
85840528,-2.04,177.48,5.9,8.54,1.1,6,10.5
86017518,-2.07,177.59,5.9,8.43,1,6,9.9
86194508,-2.09,177.65,6,8.37,1,6.1,9.6
86371500,-2.1,177.76,6,8.31,1,6.1,9.1
86548490,-2.1,177.85,6,8.3,0.9,6.1,8.7
86725480,-2.11,177.92,6.1,8.26,0.9,6.1,8.4
86902472,-2.12,178.02,6.1,8.25,0.9,6.1,8
87079462,-2.12,178.04,6.1,8.22,0.8,6.1,7.9
87256452,-2.13,178.1,6.1,8.19,0.8,6.2,7.6
87433444,-2.14,178.17,6.1,8.16,0.8,6.2,7.3
87610434,-2.13,178.34,6.1,8.19,0.7,6.1,6.7
87787424,-2.14,178.39,6.1,8.16,0.7,6.2,6.4
87964416,-2.14,178.45,6.1,8.16,0.7,6.2,6.2
88141406,-2.14,178.62,6.1,8.17,0.6,6.1,5.5
88318396,-2.11,178.67,6.1,8.25,0.6,6.1,5.4
88495388,-2.11,178.84,6.1,8.26,0.5,6.1,4.7
88672378,-2.09,178.97,6,8.37,0.4,6,4.2
88849368,-2.08,179.01,6,8.4,0.4,6,4.1
89026360,-2.06,179.06,5.9,8.46,0.4,5.9,3.9
89203350,-2.03,179.14,5.8,8.6,0.4,5.8,3.7
89380340,-2,179.24,5.7,8.7,0.3,5.8,3.3
89557332,-1.98,179.28,5.7,8.8,0.3,5.7,3.1
89734322,-1.95,179.25,5.6,8.93,0.3,5.6,3.3
89911312,-1.92,179.22,5.5,9.1,0.3,5.5,3.5
90088304,-1.89,179.21,5.4,9.23,0.3,5.4,3.6
90265294,-1.86,179.16,5.3,9.39,0.4,5.3,3.9
90442284,-1.82,179.15,5.2,9.56,0.4,5.2,4
90619276,-1.8,179.09,5.2,9.68,0.4,5.2,4.4
90796266,-1.77,178.93,5.1,9.84,0.5,5.1,5.2
90973256,-1.74,178.83,5,10,0.5,5,5.7
91150248,-1.71,178.72,4.9,10.22,0.6,4.9,6.4
91327238,-1.68,178.58,4.8,10.34,0.6,4.9,7.3
91504228,-1.66,178.45,4.8,10.5,0.7,4.8,8
91681220,-1.64,178.3,4.7,10.64,0.7,4.8,8.9
91858210,-1.61,178.11,4.6,10.83,0.8,4.7,10.1
92035200,-1.59,177.97,4.6,10.94,0.9,4.7,10.9
92212192,-1.56,177.78,4.5,11.16,1,4.6,12.1
92389182,-1.55,177.57,4.4,11.27,1.1,4.6,13.3
92566172,-1.53,177.4,4.4,11.4,1.1,4.5,14.4
92743164,-1.51,177.23,4.3,11.5,1.2,4.5,15.4
92920154,-1.5,177.05,4.3,11.61,1.3,4.5,16.5
93097144,-1.49,176.88,4.3,11.68,1.4,4.5,17.5
93274136,-1.48,176.74,4.2,11.79,1.4,4.5,18.4
93451126,-1.46,176.51,4.2,11.9,1.5,4.5,19.8
93628116,-1.45,176.3,4.2,11.98,1.6,4.5,21
93805108,-1.44,176.03,4.1,12.07,1.7,4.5,22.5
93982098,-1.43,175.9,4.1,12.21,1.8,4.5,23.4
94159088,-1.42,175.7,4.1,12.24,1.9,4.5,24.5
94336080,-1.42,175.54,4.1,12.3,1.9,4.5,25.4
94513070,-1.41,175.34,4.1,12.36,2,4.5,26.5
94690060,-1.4,175.17,4,12.45,2.1,4.5,27.5
94867052,-1.39,174.93,4,12.5,2.2,4.6,28.8
95044042,-1.4,174.73,4,12.42,2.3,4.6,29.5
95221032,-1.4,174.55,4,12.46,2.4,4.7,30.5
95398024,-1.39,174.36,4,12.52,2.4,4.7,31.4
95575014,-1.39,174.2,4,12.55,2.5,4.7,32.2
95752004,-1.39,173.99,4,12.57,2.6,4.8,33.2
95928996,-1.38,173.9,4,12.64,2.6,4.8,33.7
96105986,-1.37,173.71,4,12.69,2.7,4.8,34.6
96282976,-1.37,173.51,3.9,12.7,2.8,4.8,35.5
96459968,-1.38,173.29,4,12.62,2.9,4.9,36.2
96636958,-1.38,173.19,4,12.6,3,5,36.6
96813948,-1.37,172.97,4,12.67,3.1,5,37.6
96990940,-1.37,172.75,4,12.7,3.1,5.1,38.5
97167930,-1.37,172.61,3.9,12.71,3.2,5.1,39.1
97344920,-1.37,172.45,4,12.68,3.3,5.1,39.6
97521912,-1.36,172.25,3.9,12.77,3.4,5.2,40.5
97698902,-1.36,172.1,3.9,12.76,3.4,5.2,41.1
97875892,-1.36,171.85,3.9,12.75,3.5,5.3,41.9
98052884,-1.36,171.68,3.9,12.79,3.6,5.3,42.6
98229874,-1.38,171.49,4,12.64,3.7,5.4,42.9
98406864,-1.39,171.37,4,12.55,3.7,5.5,43.1
98583856,-1.39,171.18,4,12.57,3.8,5.5,43.8
98760846,-1.38,170.95,4,12.61,3.9,5.6,44.6
98937836,-1.39,170.85,4,12.55,4,5.6,44.8
99114828,-1.39,170.66,4,12.55,4.1,5.7,45.3
99291818,-1.39,170.48,4,12.53,4.1,5.8,45.8
99468808,-1.4,170.29,4.1,12.42,4.2,5.9,46.2
99645800,-1.41,170.1,4.1,12.37,4.3,5.9,46.6
99822790,-1.41,169.92,4.1,12.32,4.4,6,47
99999780,-1.42,169.66,4.1,12.27,4.5,6.1,47.6
100176772,-1.43,169.49,4.1,12.21,4.6,6.2,47.9
100353762,-1.43,169.36,4.1,12.2,4.6,6.2,48.2
100530752,-1.45,169.17,4.2,12.05,4.7,6.3,48.3
100707744,-1.46,169.01,4.2,11.94,4.8,6.4,48.5
100884734,-1.47,168.92,4.3,11.84,4.8,6.4,48.5
101061724,-1.49,168.77,4.3,11.7,4.9,6.5,48.5
101238716,-1.49,168.55,4.3,11.66,5,6.6,49
101415706,-1.51,168.39,4.4,11.55,5,6.7,49.1
101592696,-1.53,168.27,4.4,11.37,5.1,6.8,48.9
101769688,-1.55,168.15,4.5,11.21,5.1,6.8,48.8
101946678,-1.57,168,4.6,11.08,5.2,6.9,48.8
102123668,-1.58,167.91,4.6,11.04,5.2,7,48.9
102300660,-1.59,167.73,4.6,10.93,5.3,7.1,49
102477650,-1.61,167.66,4.7,10.81,5.4,7.1,48.9
102654640,-1.64,167.63,4.8,10.61,5.4,7.2,48.4
102831632,-1.65,167.47,4.8,10.57,5.4,7.2,48.7
103008622,-1.68,167.5,4.9,10.39,5.4,7.3,48.1
103185612,-1.69,167.47,4.9,10.29,5.4,7.3,47.9
103362604,-1.71,167.41,5,10.2,5.5,7.4,47.8
103539594,-1.73,167.36,5,10.09,5.5,7.4,47.5
103716584,-1.73,167.3,5,10.07,5.5,7.5,47.6
103893576,-1.74,167.32,5.1,10,5.5,7.5,47.4
104070566,-1.76,167.26,5.1,9.88,5.5,7.5,47.2
104247556,-1.77,167.3,5.1,9.87,5.5,7.5,47.1
104424548,-1.77,167.27,5.2,9.82,5.5,7.6,47
104601538,-1.78,167.35,5.2,9.81,5.5,7.5,46.8
104778528,-1.79,167.34,5.2,9.75,5.5,7.6,46.6
104955520,-1.79,167.38,5.2,9.73,5.5,7.5,46.4
105132510,-1.78,167.5,5.2,9.78,5.4,7.5,46.3
105309500,-1.79,167.5,5.2,9.75,5.4,7.5,46.2
105486492,-1.78,167.55,5.2,9.78,5.4,7.5,46.2
105663482,-1.78,167.53,5.2,9.82,5.4,7.5,46.4
105840472,-1.76,167.5,5.1,9.89,5.4,7.5,46.7
106017464,-1.75,167.48,5.1,9.95,5.4,7.4,46.9
106194454,-1.74,167.48,5,10.05,5.4,7.4,47.1
106371444,-1.71,167.48,5,10.16,5.4,7.4,47.5
106548436,-1.7,167.42,4.9,10.24,5.5,7.4,47.8
106725426,-1.7,167.39,4.9,10.26,5.5,7.4,48
106902416,-1.68,167.35,4.9,10.4,5.5,7.3,48.4
107079408,-1.66,167.29,4.8,10.47,5.5,7.3,48.8
107256398,-1.65,167.19,4.8,10.59,5.6,7.3,49.3
107433388,-1.64,167.14,4.8,10.64,5.6,7.3,49.6
107610380,-1.62,167.11,4.7,10.74,5.6,7.3,49.9
107787370,-1.6,166.98,4.6,10.9,5.7,7.3,50.6
107964360,-1.59,166.88,4.6,10.98,5.7,7.3,51
108141352,-1.57,166.78,4.6,11.1,5.7,7.3,51.5
108318342,-1.55,166.66,4.5,11.23,5.8,7.3,52.1
108495332,-1.54,166.46,4.5,11.3,5.9,7.4,52.7
108672324,-1.53,166.37,4.5,11.36,5.9,7.4,53
108849314,-1.52,166.22,4.4,11.46,6,7.5,53.6
109026304,-1.51,166.03,4.4,11.55,6.1,7.5,54.1
109203296,-1.49,165.89,4.3,11.7,6.1,7.5,54.8
109380286,-1.48,165.7,4.3,11.73,6.2,7.6,55.2
109557276,-1.47,165.6,4.3,11.85,6.3,7.6,55.6
109734268,-1.46,165.55,4.3,11.91,6.3,7.6,55.9
109911258,-1.45,165.31,4.2,12.01,6.4,7.7,56.5
110088248,-1.45,165.2,4.2,12,6.4,7.7,56.7
110265240,-1.43,165.05,4.2,12.15,6.5,7.7,57.3
110442230,-1.43,164.82,4.2,12.19,6.6,7.8,57.8
110619220,-1.43,164.68,4.2,12.18,6.7,7.9,58
110796212,-1.42,164.56,4.2,12.25,6.7,7.9,58.3
110973202,-1.42,164.44,4.1,12.27,6.8,8,58.5
111150192,-1.41,164.19,4.1,12.38,6.9,8,59.2
111327184,-1.4,164.06,4.1,12.47,7,8.1,59.6
111504174,-1.39,163.93,4.1,12.5,7,8.1,59.8
111681164,-1.4,163.69,4.1,12.47,7.1,8.2,60.1
111858156,-1.39,163.64,4.1,12.56,7.1,8.2,60.4
112035146,-1.39,163.45,4.1,12.55,7.2,8.3,60.6
112212136,-1.38,163.27,4.1,12.59,7.3,8.4,61
112389128,-1.38,163.03,4,12.62,7.4,8.4,61.4
112566118,-1.38,162.93,4.1,12.59,7.5,8.5,61.4
112743108,-1.37,162.72,4,12.66,7.5,8.6,61.8
112920100,-1.38,162.67,4.1,12.63,7.6,8.6,61.9
113097090,-1.37,162.43,4,12.68,7.7,8.7,62.3
113274080,-1.38,162.34,4,12.66,7.7,8.7,62.3
113451072,-1.38,162.3,4.1,12.63,7.7,8.7,62.3
113628062,-1.37,162.02,4,12.73,7.9,8.8,62.9
113805052,-1.37,161.8,4,12.7,8,8.9,63.1
113982044,-1.37,161.57,4,12.73,8.1,9,63.4
114159034,-1.36,161.52,4,12.82,8.1,9,63.6
114336024,-1.36,161.32,4,12.76,8.2,9.1,63.8
114513016,-1.36,161.21,4,12.84,8.2,9.1,64.1
114690006,-1.36,161.15,4,12.8,8.2,9.2,64.1
114866996,-1.36,160.92,4,12.79,8.4,9.3,64.3
115043988,-1.36,160.77,4,12.82,8.4,9.3,64.5
115220978,-1.35,160.68,4,12.88,8.5,9.4,64.7
115397968,-1.36,160.51,4,12.83,8.5,9.4,64.8
115574960,-1.35,160.34,4,12.91,8.6,9.5,65.1
115751950,-1.34,160.23,4,12.95,8.7,9.5,65.3
115928940,-1.36,160.01,4,12.81,8.8,9.6,65.3
116105932,-1.35,159.82,4,12.9,8.8,9.7,65.7
116282922,-1.36,159.64,4,12.84,8.9,9.8,65.8
116459912,-1.36,159.49,4,12.81,9,9.9,65.8
116636904,-1.36,159.32,4,12.84,9.1,9.9,66.1
116813894,-1.35,159.2,4,12.85,9.1,10,66.2
116990884,-1.36,159.05,4,12.8,9.2,10,66.3
117167876,-1.34,158.88,4,12.95,9.3,10.1,66.7
117344866,-1.35,158.78,4,12.89,9.3,10.1,66.7
117521856,-1.35,158.7,4,12.9,9.3,10.2,66.8
117698848,-1.35,158.5,4,12.93,9.4,10.2,67
117875838,-1.34,158.25,4,12.98,9.5,10.3,67.3
118052828,-1.35,158.15,4,12.87,9.6,10.4,67.2
118229820,-1.35,158.01,4,12.87,9.7,10.5,67.3
118406810,-1.34,157.79,4,12.95,9.8,10.5,67.7
118583800,-1.36,157.69,4.1,12.81,9.8,10.6,67.5
118760792,-1.35,157.53,4,12.92,9.9,10.7,67.8
118937782,-1.36,157.28,4.1,12.84,10,10.8,67.9
119114772,-1.36,157.14,4.1,12.77,10,10.8,67.9
119291764,-1.35,157.05,4,12.86,10.1,10.9,68.1
119468754,-1.34,156.81,4,12.99,10.2,11,68.5
119645744,-1.36,156.66,4.1,12.8,10.3,11,68.4
119822736,-1.36,156.47,4.1,12.77,10.3,11.1,68.5
119999726,-1.36,156.33,4.1,12.83,10.4,11.2,68.7
120176716,-1.38,156.19,4.1,12.65,10.5,11.3,68.5
120353708,-1.36,156.07,4.1,12.77,10.5,11.3,68.8
120530698,-1.39,155.87,4.2,12.56,10.6,11.4,68.6
120707688,-1.39,155.69,4.2,12.54,10.7,11.5,68.7
120884680,-1.39,155.52,4.2,12.51,10.8,11.6,68.8
121061670,-1.4,155.47,4.2,12.47,10.8,11.6,68.7
121238660,-1.4,155.32,4.2,12.41,10.9,11.7,68.8
121415652,-1.41,155.21,4.2,12.39,10.9,11.7,68.8
121592642,-1.41,155.12,4.2,12.36,11,11.7,68.8
121769632,-1.42,154.84,4.3,12.24,11.1,11.9,68.8
121946624,-1.42,154.77,4.3,12.27,11.1,11.9,68.9
122123614,-1.43,154.7,4.3,12.16,11.1,12,68.8
122300604,-1.43,154.51,4.3,12.15,11.2,12,68.9
122477596,-1.44,154.39,4.4,12.05,11.3,12.1,68.9
122654586,-1.46,154.25,4.4,11.92,11.3,12.2,68.7
122831576,-1.46,154.18,4.4,11.91,11.4,12.2,68.8
123008568,-1.47,154,4.5,11.82,11.5,12.3,68.8
123185558,-1.48,154.02,4.5,11.76,11.4,12.3,68.6
123362548,-1.48,153.91,4.5,11.79,11.5,12.3,68.8
123539540,-1.48,153.9,4.5,11.73,11.5,12.3,68.7
123716530,-1.49,153.76,4.5,11.65,11.6,12.4,68.6
123893520,-1.49,153.7,4.5,11.67,11.6,12.4,68.7
124070512,-1.49,153.65,4.5,11.72,11.6,12.5,68.8
124247502,-1.48,153.62,4.5,11.73,11.6,12.5,68.9
124424492,-1.48,153.49,4.5,11.77,11.7,12.5,69
124601484,-1.47,153.42,4.4,11.86,11.7,12.5,69.2
124778474,-1.47,153.41,4.4,11.88,11.7,12.5,69.2
124955464,-1.46,153.28,4.4,11.95,11.8,12.6,69.5
125132456,-1.46,153.25,4.4,11.93,11.8,12.6,69.4
125309446,-1.46,153.15,4.4,11.93,11.8,12.6,69.5
125486436,-1.46,153.03,4.4,11.91,11.9,12.7,69.6
125663428,-1.46,152.96,4.4,11.94,11.9,12.7,69.7
125840418,-1.44,152.86,4.4,12.07,12,12.8,69.9
126017408,-1.43,152.6,4.3,12.2,12.1,12.9,70.3
126194400,-1.42,152.59,4.3,12.25,12.1,12.9,70.4
126371390,-1.42,152.38,4.3,12.3,12.2,12.9,70.5
126548380,-1.4,152.35,4.3,12.42,12.2,12.9,70.7
126725372,-1.39,152.19,4.2,12.53,12.3,13,71
126902362,-1.4,152.13,4.3,12.45,12.3,13,70.9
127079352,-1.38,151.87,4.2,12.58,12.4,13.1,71.3
127256344,-1.37,151.65,4.2,12.71,12.5,13.2,71.6
127433334,-1.36,151.71,4.2,12.75,12.5,13.2,71.6
127610324,-1.37,151.5,4.2,12.67,12.6,13.3,71.6
127787316,-1.37,151.4,4.2,12.73,12.7,13.3,71.7
127964306,-1.37,151.11,4.2,12.71,12.8,13.5,71.9
128141296,-1.35,151.09,4.1,12.93,12.8,13.5,72.1
128318288,-1.33,150.78,4.1,13.07,13,13.6,72.5
128495278,-1.34,150.81,4.1,13.02,12.9,13.6,72.4
128672268,-1.33,150.47,4.1,13.13,13.1,13.7,72.7
128849260,-1.33,150.44,4.1,13.04,13.1,13.7,72.6
129026250,-1.33,150.32,4.1,13.06,13.2,13.8,72.7
129203240,-1.32,149.98,4.1,13.14,13.3,13.9,73
129380232,-1.32,149.93,4.1,13.22,13.3,13.9,73.1
129557222,-1.31,149.81,4,13.33,13.4,14,73.3
129734212,-1.31,149.55,4,13.33,13.5,14.1,73.4
129911204,-1.3,149.43,4,13.34,13.6,14.2,73.5
130088194,-1.3,149.36,4,13.35,13.6,14.2,73.5
130265184,-1.3,149.17,4,13.34,13.7,14.3,73.6
130442176,-1.3,148.94,4,13.35,13.8,14.4,73.7
130619166,-1.3,148.85,4,13.34,13.9,14.4,73.8
130796156,-1.3,148.67,4,13.38,13.9,14.5,73.9
130973148,-1.29,148.57,4,13.49,14,14.5,74
131150138,-1.29,148.43,4,13.51,14,14.6,74.1
131327128,-1.29,148.28,4,13.5,14.1,14.7,74.2
131504120,-1.29,148.06,4,13.54,14.2,14.8,74.3
131681110,-1.28,147.94,4,13.58,14.3,14.8,74.4
131858100,-1.27,147.86,4,13.66,14.3,14.9,74.5
132035092,-1.28,147.67,4,13.59,14.4,14.9,74.5
132212082,-1.28,147.57,4,13.58,14.5,15,74.6
132389072,-1.28,147.41,4,13.59,14.5,15.1,74.6
132566064,-1.27,147.13,4,13.72,14.7,15.2,74.9
132743054,-1.26,147.05,3.9,13.81,14.7,15.2,75
132920044,-1.26,146.91,3.9,13.78,14.8,15.3,75
133097036,-1.26,146.7,3.9,13.83,14.9,15.4,75.2
133274026,-1.27,146.58,4,13.73,14.9,15.4,75.1
133451016,-1.26,146.49,4,13.8,15,15.5,75.2
133628008,-1.26,146.33,4,13.79,15,15.6,75.3
133804998,-1.25,146.09,3.9,13.89,15.2,15.7,75.5
133981988,-1.27,145.95,4,13.72,15.2,15.7,75.3
134158980,-1.26,145.8,4,13.81,15.3,15.8,75.5
134335970,-1.28,145.59,4,13.63,15.4,15.9,75.4
134512960,-1.27,145.5,4,13.7,15.4,15.9,75.5
134689952,-1.26,145.29,4,13.79,15.5,16,75.6
134866942,-1.25,145.15,4,13.89,15.6,16.1,75.8
135043932,-1.26,145.08,4,13.87,15.6,16.1,75.8
135220924,-1.25,144.93,4,13.9,15.7,16.2,75.9
135397914,-1.24,144.79,3.9,13.98,15.8,16.3,76
135574904,-1.25,144.61,4,13.89,15.9,16.3,76
135751896,-1.25,144.51,3.9,13.97,15.9,16.4,76.1
135928886,-1.26,144.37,4,13.82,16,16.5,76
136105876,-1.25,144.13,4,13.95,16.1,16.6,76.2
136282868,-1.25,144,4,13.93,16.2,16.6,76.2
136459858,-1.26,143.78,4,13.85,16.3,16.7,76.2
136636848,-1.25,143.66,4,13.9,16.3,16.8,76.3
136813840,-1.24,143.54,3.9,14.05,16.4,16.8,76.5
136990830,-1.24,143.41,4,14.02,16.4,16.9,76.5
137167820,-1.25,143.29,4,13.95,16.5,17,76.4
137344812,-1.25,143.03,4,13.97,16.6,17.1,76.5
137521802,-1.25,142.84,4,13.9,16.7,17.2,76.5
137698792,-1.24,142.72,4,14.04,16.8,17.2,76.7
137875784,-1.25,142.65,4,13.93,16.8,17.3,76.6
138052774,-1.24,142.41,4,14.04,16.9,17.4,76.8
138229764,-1.26,142.31,4,13.86,17,17.4,76.7
138406756,-1.26,142.22,4,13.86,17,17.5,76.7
138583746,-1.24,142.04,4,14.02,17.1,17.6,76.9
138760736,-1.24,141.88,4,14.01,17.2,17.6,76.9
138937728,-1.24,141.82,4,14,17.2,17.7,76.9
139114718,-1.23,141.57,4,14.13,17.3,17.8,77.1
139291708,-1.24,141.43,4,14.01,17.4,17.9,77
139468700,-1.24,141.32,4,14.08,17.5,17.9,77.1
139645690,-1.24,141,4,14.01,17.6,18.1,77.2
139822680,-1.24,141.04,4,14.04,17.6,18,77.2
139999672,-1.24,140.7,4,13.98,17.7,18.2,77.2
140176662,-1.24,140.55,4,13.98,17.8,18.3,77.2
